date	nil	count
2014-02-28 23:00:00	GRECO	13.033333333333333
2014-03-01 00:00:00	GRECO	19.866666666666667
2014-03-01 01:00:00	GRECO	27.433333333333334
2014-03-01 02:00:00	GRECO	22.133333333333333
2014-03-01 03:00:00	GRECO	19.8
2014-03-01 04:00:00	GRECO	12.333333333333334
2014-03-01 05:00:00	GRECO	1.4
2014-03-01 06:00:00	GRECO	1.6
2014-03-01 07:00:00	GRECO	1.2666666666666666
2014-03-01 08:00:00	GRECO	1.0
2014-03-01 09:00:00	GRECO	0.6333333333333333
2014-03-01 10:00:00	GRECO	0.16666666666666666
2014-03-01 13:00:00	GRECO	0.06666666666666667
2014-03-01 15:00:00	GRECO	0.8333333333333334
2014-03-01 16:00:00	GRECO	1.7
2014-03-01 17:00:00	GRECO	3.433333333333333
2014-03-01 18:00:00	GRECO	3.0
2014-03-01 19:00:00	GRECO	2.3
2014-03-01 20:00:00	GRECO	2.8
2014-03-01 21:00:00	GRECO	3.6333333333333333
2014-03-01 22:00:00	GRECO	4.166666666666667
2014-03-01 23:00:00	GRECO	3.1
2014-03-02 00:00:00	GRECO	4.466666666666667
2014-03-02 01:00:00	GRECO	4.833333333333333
2014-03-02 02:00:00	GRECO	8.0
2014-03-02 03:00:00	GRECO	5.966666666666667
2014-03-02 04:00:00	GRECO	3.6666666666666665
2014-03-02 05:00:00	GRECO	3.466666666666667
2014-03-02 06:00:00	GRECO	4.0
2014-03-02 07:00:00	GRECO	4.0
2014-03-02 08:00:00	GRECO	4.0
2014-03-02 09:00:00	GRECO	3.933333333333333
2014-03-02 10:00:00	GRECO	2.966666666666667
2014-03-02 11:00:00	GRECO	3.2
2014-03-02 12:00:00	GRECO	2.7333333333333334
2014-03-02 13:00:00	GRECO	2.3
2014-03-02 14:00:00	GRECO	1.0
2014-03-02 15:00:00	GRECO	1.3666666666666667
2014-03-02 16:00:00	GRECO	2.2
2014-03-02 17:00:00	GRECO	1.6333333333333333
2014-03-02 18:00:00	GRECO	0.13333333333333333
2014-03-02 19:00:00	GRECO	0.26666666666666666
2014-03-02 20:00:00	GRECO	0.5
2014-03-02 21:00:00	GRECO	0.3333333333333333
2014-03-02 22:00:00	GRECO	1.1666666666666667
2014-03-02 23:00:00	GRECO	0.9
2014-02-24 00:00:00	GUASTALLA	0.4666666666666667
2014-02-24 01:00:00	GUASTALLA	0.8333333333333334
2014-02-24 02:00:00	GUASTALLA	0.06666666666666667
2014-02-24 07:00:00	GUASTALLA	0.36666666666666664
2014-02-24 08:00:00	GUASTALLA	0.36666666666666664
2014-02-24 09:00:00	GUASTALLA	4.033333333333333
2014-02-24 10:00:00	GUASTALLA	11.4
2014-02-24 11:00:00	GUASTALLA	8.766666666666667
2014-02-24 12:00:00	GUASTALLA	2.8666666666666667
2014-02-24 13:00:00	GUASTALLA	0.3
2014-02-24 14:00:00	GUASTALLA	2.566666666666667
2014-02-24 15:00:00	GUASTALLA	6.7
2014-02-24 16:00:00	GUASTALLA	6.0
2014-02-24 17:00:00	GUASTALLA	5.3
2014-02-24 18:00:00	GUASTALLA	1.6
2014-02-24 19:00:00	GUASTALLA	0.7666666666666667
2014-02-24 20:00:00	GUASTALLA	0.5333333333333333
2014-02-24 21:00:00	GUASTALLA	0.6
2014-02-24 22:00:00	GUASTALLA	0.03333333333333333
2014-02-24 23:00:00	GUASTALLA	0.3333333333333333
2014-02-25 00:00:00	GUASTALLA	0.6333333333333333
2014-02-25 01:00:00	GUASTALLA	1.8666666666666667
2014-02-25 02:00:00	GUASTALLA	1.7333333333333334
2014-02-25 03:00:00	GUASTALLA	1.1666666666666667
2014-02-25 04:00:00	GUASTALLA	2.7333333333333334
2014-02-25 05:00:00	GUASTALLA	2.9
2014-02-25 06:00:00	GUASTALLA	2.066666666666667
2014-02-25 07:00:00	GUASTALLA	1.8
2014-02-25 08:00:00	GUASTALLA	4.3
2014-02-25 09:00:00	GUASTALLA	5.6
2014-02-25 10:00:00	GUASTALLA	5.933333333333334
2014-02-25 11:00:00	GUASTALLA	4.0
2014-02-25 12:00:00	GUASTALLA	3.033333333333333
2014-02-25 13:00:00	GUASTALLA	1.6666666666666667
2014-02-25 14:00:00	GUASTALLA	6.666666666666667
2014-02-25 15:00:00	GUASTALLA	9.3
2014-02-25 16:00:00	GUASTALLA	4.166666666666667
2014-02-25 17:00:00	GUASTALLA	3.2333333333333334
2014-02-25 18:00:00	GUASTALLA	0.8666666666666667
2014-02-25 19:00:00	GUASTALLA	0.7666666666666667
2014-02-25 20:00:00	GUASTALLA	0.8
2014-02-25 21:00:00	GUASTALLA	0.3
2014-02-25 22:00:00	GUASTALLA	0.4666666666666667
2014-02-26 00:00:00	GUASTALLA	0.06666666666666667
2014-02-26 01:00:00	GUASTALLA	0.5666666666666667
2014-02-26 02:00:00	GUASTALLA	2.6
2014-02-26 03:00:00	GUASTALLA	3.2333333333333334
2014-02-26 04:00:00	GUASTALLA	4.0
2014-02-26 05:00:00	GUASTALLA	3.8
2014-02-26 06:00:00	GUASTALLA	4.0
2014-02-26 07:00:00	GUASTALLA	3.933333333333333
2014-02-26 08:00:00	GUASTALLA	6.833333333333333
2014-02-26 09:00:00	GUASTALLA	13.033333333333333
2014-02-26 10:00:00	GUASTALLA	15.866666666666667
2014-02-26 11:00:00	GUASTALLA	12.033333333333333
2014-02-26 12:00:00	GUASTALLA	5.266666666666667
2014-02-26 13:00:00	GUASTALLA	2.6333333333333333
2014-02-26 14:00:00	GUASTALLA	5.0
2014-02-26 15:00:00	GUASTALLA	7.133333333333334
2014-02-26 16:00:00	GUASTALLA	5.166666666666667
2014-02-26 17:00:00	GUASTALLA	2.2666666666666666
2014-02-26 18:00:00	GUASTALLA	0.8333333333333334
2014-02-26 19:00:00	GUASTALLA	0.2
2014-02-26 20:00:00	GUASTALLA	0.3
2014-02-26 21:00:00	GUASTALLA	0.5
2014-02-26 22:00:00	GUASTALLA	1.0
2014-02-26 23:00:00	GUASTALLA	0.03333333333333333
2014-02-27 00:00:00	GUASTALLA	0.3333333333333333
2014-02-27 01:00:00	GUASTALLA	0.7
2014-02-27 02:00:00	GUASTALLA	1.5
2014-02-27 03:00:00	GUASTALLA	1.0
2014-02-27 04:00:00	GUASTALLA	1.0
2014-02-27 05:00:00	GUASTALLA	1.0
2014-02-27 06:00:00	GUASTALLA	0.4666666666666667
2014-02-27 07:00:00	GUASTALLA	0.16666666666666666
2014-02-27 08:00:00	GUASTALLA	1.2
2014-02-27 09:00:00	GUASTALLA	3.933333333333333
2014-02-27 10:00:00	GUASTALLA	10.8
2014-02-27 11:00:00	GUASTALLA	17.166666666666668
2014-02-27 12:00:00	GUASTALLA	14.633333333333333
2014-02-27 13:00:00	GUASTALLA	9.7
2014-02-27 14:00:00	GUASTALLA	7.5
2014-02-27 15:00:00	GUASTALLA	8.966666666666667
2014-02-27 16:00:00	GUASTALLA	6.1
2014-02-27 17:00:00	GUASTALLA	5.966666666666667
2014-02-27 18:00:00	GUASTALLA	3.5
2014-02-27 19:00:00	GUASTALLA	0.2
2014-02-27 20:00:00	GUASTALLA	0.06666666666666667
2014-02-27 21:00:00	GUASTALLA	0.03333333333333333
2014-02-27 22:00:00	GUASTALLA	0.5333333333333333
2014-02-27 23:00:00	GUASTALLA	1.2666666666666666
2014-02-28 00:00:00	GUASTALLA	0.43333333333333335
2014-02-28 01:00:00	GUASTALLA	0.5333333333333333
2014-02-28 02:00:00	GUASTALLA	1.1
2014-02-28 03:00:00	GUASTALLA	1.4666666666666666
2014-02-28 04:00:00	GUASTALLA	1.0
2014-02-28 05:00:00	GUASTALLA	0.4666666666666667
2014-02-28 08:00:00	GUASTALLA	0.9666666666666667
2014-02-28 09:00:00	GUASTALLA	3.466666666666667
2014-02-28 10:00:00	GUASTALLA	7.2
2014-02-28 11:00:00	GUASTALLA	7.4
2014-02-28 12:00:00	GUASTALLA	2.2
2014-02-28 13:00:00	GUASTALLA	5.2
2014-02-28 14:00:00	GUASTALLA	4.8
2014-02-28 15:00:00	GUASTALLA	5.033333333333333
2014-02-28 16:00:00	GUASTALLA	4.5
2014-02-28 17:00:00	GUASTALLA	1.8
2014-02-28 18:00:00	GUASTALLA	0.5666666666666667
2014-02-28 19:00:00	GUASTALLA	0.1
2014-02-28 20:00:00	GUASTALLA	0.2
2014-02-28 21:00:00	GUASTALLA	0.4
2014-02-28 22:00:00	GUASTALLA	0.3
2014-02-28 23:00:00	GUASTALLA	0.26666666666666666
2014-03-01 00:00:00	GUASTALLA	0.3
2014-03-01 01:00:00	GUASTALLA	0.23333333333333334
2014-03-01 02:00:00	GUASTALLA	0.13333333333333333
2014-03-01 03:00:00	GUASTALLA	0.5333333333333333
2014-03-01 04:00:00	GUASTALLA	0.7666666666666667
2014-03-01 05:00:00	GUASTALLA	3.1
2014-03-01 06:00:00	GUASTALLA	3.2666666666666666
2014-03-01 07:00:00	GUASTALLA	3.0
2014-03-01 08:00:00	GUASTALLA	3.3333333333333335
2014-03-01 09:00:00	GUASTALLA	8.7
2014-03-01 10:00:00	GUASTALLA	7.866666666666666
2014-03-01 11:00:00	GUASTALLA	6.233333333333333
2014-03-01 12:00:00	GUASTALLA	2.5
2014-03-01 13:00:00	GUASTALLA	3.3
2014-03-01 14:00:00	GUASTALLA	2.8666666666666667
2014-03-01 15:00:00	GUASTALLA	1.1333333333333333
2014-03-01 16:00:00	GUASTALLA	3.7
2014-03-01 17:00:00	GUASTALLA	0.6333333333333333
2014-03-01 18:00:00	GUASTALLA	0.8666666666666667
2014-03-01 19:00:00	GUASTALLA	0.3333333333333333
2014-03-01 20:00:00	GUASTALLA	0.7
2014-03-01 21:00:00	GUASTALLA	4.0
2014-03-01 22:00:00	GUASTALLA	4.066666666666666
2014-03-01 23:00:00	GUASTALLA	0.9666666666666667
2014-03-02 00:00:00	GUASTALLA	0.06666666666666667
2014-03-02 01:00:00	GUASTALLA	0.3333333333333333
2014-03-02 02:00:00	GUASTALLA	0.8666666666666667
2014-03-02 03:00:00	GUASTALLA	1.2666666666666666
2014-03-02 04:00:00	GUASTALLA	1.9
2014-03-02 05:00:00	GUASTALLA	2.3
2014-03-02 06:00:00	GUASTALLA	3.0
2014-03-02 07:00:00	GUASTALLA	2.7333333333333334
2014-03-02 08:00:00	GUASTALLA	4.1
2014-03-02 09:00:00	GUASTALLA	5.6
2014-03-02 10:00:00	GUASTALLA	7.8
2014-03-02 11:00:00	GUASTALLA	6.4
2014-03-02 12:00:00	GUASTALLA	1.9333333333333333
2014-03-02 13:00:00	GUASTALLA	2.6333333333333333
2014-03-02 14:00:00	GUASTALLA	3.2
2014-03-02 15:00:00	GUASTALLA	2.533333333333333
2014-03-02 16:00:00	GUASTALLA	0.8333333333333334
2014-03-02 17:00:00	GUASTALLA	4.333333333333333
2014-03-02 18:00:00	GUASTALLA	1.3666666666666667
2014-03-02 19:00:00	GUASTALLA	1.3333333333333333
2014-03-02 20:00:00	GUASTALLA	0.3
2014-03-02 21:00:00	GUASTALLA	0.7
2014-03-02 22:00:00	GUASTALLA	0.8
2014-03-02 23:00:00	GUASTALLA	1.0333333333333334
2014-02-24 00:00:00	ISOLA	0.1
2014-02-24 01:00:00	ISOLA	1.5
2014-02-24 02:00:00	ISOLA	1.0
2014-02-24 03:00:00	ISOLA	1.0
2014-02-24 04:00:00	ISOLA	1.0
2014-02-24 05:00:00	ISOLA	1.0
2014-02-24 06:00:00	ISOLA	0.6
2014-02-24 07:00:00	ISOLA	0.26666666666666666
2014-02-24 08:00:00	ISOLA	2.466666666666667
2014-02-24 09:00:00	ISOLA	2.2333333333333334
2014-02-24 10:00:00	ISOLA	3.3666666666666667
2014-02-24 11:00:00	ISOLA	1.2333333333333334
2014-02-24 12:00:00	ISOLA	0.7666666666666667
2014-02-24 13:00:00	ISOLA	2.2666666666666666
2014-02-24 14:00:00	ISOLA	3.033333333333333
2014-02-24 15:00:00	ISOLA	2.8333333333333335
2014-02-24 16:00:00	ISOLA	2.2333333333333334
2014-02-24 17:00:00	ISOLA	1.9
2014-02-24 18:00:00	ISOLA	2.5
2014-02-24 19:00:00	ISOLA	0.7
2014-02-24 20:00:00	ISOLA	0.23333333333333334
2014-02-24 21:00:00	ISOLA	3.2
2014-02-24 22:00:00	ISOLA	1.8666666666666667
2014-02-24 23:00:00	ISOLA	2.566666666666667
2014-02-25 00:00:00	ISOLA	2.2333333333333334
2014-02-25 01:00:00	ISOLA	4.433333333333334
2014-02-25 02:00:00	ISOLA	3.8666666666666667
2014-02-25 03:00:00	ISOLA	2.966666666666667
2014-02-25 04:00:00	ISOLA	3.0
2014-02-25 05:00:00	ISOLA	2.9
2014-02-25 06:00:00	ISOLA	3.9
2014-02-25 07:00:00	ISOLA	2.033333333333333
2014-02-25 08:00:00	ISOLA	1.4333333333333333
2014-02-25 09:00:00	ISOLA	0.6
2014-02-25 10:00:00	ISOLA	2.3333333333333335
2014-02-25 11:00:00	ISOLA	3.1333333333333333
2014-02-25 12:00:00	ISOLA	3.8666666666666667
2014-02-25 13:00:00	ISOLA	3.6333333333333333
2014-02-25 14:00:00	ISOLA	3.8666666666666667
2014-02-25 15:00:00	ISOLA	2.3333333333333335
2014-02-25 16:00:00	ISOLA	1.1333333333333333
2014-02-25 17:00:00	ISOLA	2.433333333333333
2014-02-25 18:00:00	ISOLA	3.1
2014-02-25 19:00:00	ISOLA	1.7666666666666666
2014-02-25 20:00:00	ISOLA	2.6333333333333333
2014-02-25 21:00:00	ISOLA	0.3
2014-02-25 22:00:00	ISOLA	0.7333333333333333
2014-02-26 00:00:00	ISOLA	0.7333333333333333
2014-02-26 01:00:00	ISOLA	1.4
2014-02-26 02:00:00	ISOLA	1.3333333333333333
2014-02-26 03:00:00	ISOLA	2.0
2014-02-26 04:00:00	ISOLA	2.1333333333333333
2014-02-26 05:00:00	ISOLA	2.6
2014-02-26 06:00:00	ISOLA	1.4333333333333333
2014-02-26 07:00:00	ISOLA	2.7333333333333334
2014-02-26 08:00:00	ISOLA	2.966666666666667
2014-02-26 09:00:00	ISOLA	1.5666666666666667
2014-02-26 10:00:00	ISOLA	0.4
2014-02-26 11:00:00	ISOLA	0.9
2014-02-26 12:00:00	ISOLA	0.8666666666666667
2014-02-26 13:00:00	ISOLA	2.6333333333333333
2014-02-26 14:00:00	ISOLA	1.1
2014-02-26 15:00:00	ISOLA	1.4666666666666666
2014-02-26 16:00:00	ISOLA	0.8666666666666667
2014-02-26 17:00:00	ISOLA	0.7
2014-02-26 18:00:00	ISOLA	1.1
2014-02-26 19:00:00	ISOLA	0.8666666666666667
2014-02-26 20:00:00	ISOLA	0.2
2014-02-26 21:00:00	ISOLA	0.9
2014-02-26 22:00:00	ISOLA	0.26666666666666666
2014-02-26 23:00:00	ISOLA	1.8
2014-02-27 00:00:00	ISOLA	0.8333333333333334
2014-02-27 01:00:00	ISOLA	0.3333333333333333
2014-02-27 02:00:00	ISOLA	0.03333333333333333
2014-02-27 03:00:00	ISOLA	1.7333333333333334
2014-02-27 04:00:00	ISOLA	2.0
2014-02-27 05:00:00	ISOLA	1.7
2014-02-27 06:00:00	ISOLA	1.0
2014-02-27 07:00:00	ISOLA	0.5666666666666667
2014-02-27 08:00:00	ISOLA	0.5
2014-02-27 09:00:00	ISOLA	0.5
2014-02-27 10:00:00	ISOLA	1.7666666666666666
2014-02-27 11:00:00	ISOLA	3.533333333333333
2014-02-27 12:00:00	ISOLA	2.533333333333333
2014-02-27 13:00:00	ISOLA	3.1333333333333333
2014-02-27 14:00:00	ISOLA	2.533333333333333
2014-02-27 15:00:00	ISOLA	5.866666666666666
2014-02-27 16:00:00	ISOLA	3.966666666666667
2014-02-27 17:00:00	ISOLA	1.2666666666666666
2014-02-27 18:00:00	ISOLA	2.6
2014-02-27 19:00:00	ISOLA	0.8333333333333334
2014-02-27 20:00:00	ISOLA	2.2
2014-02-27 21:00:00	ISOLA	3.8333333333333335
2014-02-27 22:00:00	ISOLA	4.9
2014-02-27 23:00:00	ISOLA	1.9666666666666666
2014-02-28 00:00:00	ISOLA	0.7666666666666667
2014-02-28 01:00:00	ISOLA	2.933333333333333
2014-02-28 02:00:00	ISOLA	5.833333333333333
2014-02-28 03:00:00	ISOLA	5.233333333333333
2014-02-28 04:00:00	ISOLA	6.333333333333333
2014-02-28 05:00:00	ISOLA	7.0
2014-02-28 06:00:00	ISOLA	6.166666666666667
2014-02-28 07:00:00	ISOLA	4.966666666666667
2014-02-28 08:00:00	ISOLA	1.5666666666666667
2014-02-28 09:00:00	ISOLA	1.1333333333333333
2014-02-28 10:00:00	ISOLA	3.533333333333333
2014-02-28 11:00:00	ISOLA	3.533333333333333
2014-02-28 12:00:00	ISOLA	2.8666666666666667
2014-02-28 13:00:00	ISOLA	3.8333333333333335
2014-02-28 14:00:00	ISOLA	3.3
2014-02-28 15:00:00	ISOLA	1.6333333333333333
2014-02-28 16:00:00	ISOLA	4.366666666666666
2014-02-28 17:00:00	ISOLA	5.9
2014-02-28 18:00:00	ISOLA	8.0
2014-02-28 19:00:00	ISOLA	5.933333333333334
2014-02-28 20:00:00	ISOLA	0.23333333333333334
2014-02-28 21:00:00	ISOLA	1.1
2014-02-28 22:00:00	ISOLA	3.8
2014-02-28 23:00:00	ISOLA	1.4333333333333333
2014-03-01 00:00:00	ISOLA	1.0333333333333334
2014-03-01 01:00:00	ISOLA	2.066666666666667
2014-03-01 02:00:00	ISOLA	1.7666666666666666
2014-03-01 03:00:00	ISOLA	0.9333333333333333
2014-03-01 05:00:00	ISOLA	0.9
2014-03-01 06:00:00	ISOLA	1.3
2014-03-01 07:00:00	ISOLA	1.8666666666666667
2014-03-01 08:00:00	ISOLA	2.433333333333333
2014-03-01 09:00:00	ISOLA	0.3333333333333333
2014-03-01 10:00:00	ISOLA	0.23333333333333334
2014-03-01 11:00:00	ISOLA	1.0666666666666667
2014-03-01 12:00:00	ISOLA	1.8333333333333333
2014-03-01 13:00:00	ISOLA	2.0
2014-03-01 14:00:00	ISOLA	3.1666666666666665
2014-03-01 15:00:00	ISOLA	1.6
2014-03-01 16:00:00	ISOLA	1.2666666666666666
2014-03-01 17:00:00	ISOLA	4.2
2014-03-01 18:00:00	ISOLA	1.7333333333333334
2014-03-01 19:00:00	ISOLA	2.8
2014-03-01 20:00:00	ISOLA	0.7333333333333333
2014-03-01 21:00:00	ISOLA	0.7
2014-03-01 22:00:00	ISOLA	1.6666666666666667
2014-03-01 23:00:00	ISOLA	3.1333333333333333
2014-03-02 00:00:00	ISOLA	1.2333333333333334
2014-03-02 01:00:00	ISOLA	3.0
2014-03-02 02:00:00	ISOLA	1.2
2014-03-02 03:00:00	ISOLA	0.8666666666666667
2014-03-02 04:00:00	ISOLA	1.5
2014-03-02 05:00:00	ISOLA	0.4
2014-03-02 06:00:00	ISOLA	0.4666666666666667
2014-03-02 09:00:00	ISOLA	0.16666666666666666
2014-03-02 11:00:00	ISOLA	0.23333333333333334
2014-03-02 12:00:00	ISOLA	0.5
2014-03-02 13:00:00	ISOLA	1.5
2014-03-02 14:00:00	ISOLA	2.3
2014-03-02 15:00:00	ISOLA	3.533333333333333
2014-03-02 16:00:00	ISOLA	1.8
2014-03-02 17:00:00	ISOLA	0.9666666666666667
2014-03-02 18:00:00	ISOLA	1.3333333333333333
2014-03-02 19:00:00	ISOLA	2.433333333333333
2014-03-02 20:00:00	ISOLA	0.5333333333333333
2014-03-02 21:00:00	ISOLA	0.2
2014-03-02 22:00:00	ISOLA	0.16666666666666666
2014-03-02 23:00:00	ISOLA	1.0333333333333334
2014-02-24 00:00:00	LAMBRATE	3.466666666666667
2014-02-24 01:00:00	LAMBRATE	6.666666666666667
2014-02-24 02:00:00	LAMBRATE	8.0
2014-02-24 03:00:00	LAMBRATE	8.0
2014-02-24 04:00:00	LAMBRATE	8.0
2014-02-24 05:00:00	LAMBRATE	8.0
2014-02-24 06:00:00	LAMBRATE	8.0
2014-02-24 07:00:00	LAMBRATE	6.733333333333333
2014-02-24 08:00:00	LAMBRATE	4.2
2014-02-24 09:00:00	LAMBRATE	3.7333333333333334
2014-02-24 10:00:00	LAMBRATE	3.2333333333333334
2014-02-24 11:00:00	LAMBRATE	3.433333333333333
2014-02-24 12:00:00	LAMBRATE	3.7333333333333334
2014-02-24 13:00:00	LAMBRATE	3.3
2014-02-24 14:00:00	LAMBRATE	2.0
2014-02-24 15:00:00	LAMBRATE	1.4
2014-02-24 16:00:00	LAMBRATE	1.8
2014-02-24 17:00:00	LAMBRATE	2.6
2014-02-24 18:00:00	LAMBRATE	2.6333333333333333
2014-02-24 19:00:00	LAMBRATE	1.6666666666666667
2014-02-24 20:00:00	LAMBRATE	1.6666666666666667
2014-02-24 21:00:00	LAMBRATE	3.1666666666666665
2014-02-24 22:00:00	LAMBRATE	2.0
2014-02-24 23:00:00	LAMBRATE	1.2666666666666666
2014-02-25 00:00:00	LAMBRATE	1.0
2014-02-25 01:00:00	LAMBRATE	1.3666666666666667
2014-02-25 02:00:00	LAMBRATE	3.3333333333333335
2014-02-25 03:00:00	LAMBRATE	3.8666666666666667
2014-02-25 04:00:00	LAMBRATE	4.0
2014-02-25 05:00:00	LAMBRATE	3.8666666666666667
2014-02-25 06:00:00	LAMBRATE	3.3
2014-02-25 07:00:00	LAMBRATE	1.6
2014-02-25 08:00:00	LAMBRATE	1.9333333333333333
2014-02-25 09:00:00	LAMBRATE	0.4666666666666667
2014-02-25 10:00:00	LAMBRATE	2.033333333333333
2014-02-25 11:00:00	LAMBRATE	2.6333333333333333
2014-02-25 12:00:00	LAMBRATE	1.9333333333333333
2014-02-25 13:00:00	LAMBRATE	1.4
2014-02-25 14:00:00	LAMBRATE	0.9666666666666667
2014-02-25 15:00:00	LAMBRATE	2.9
2014-02-25 16:00:00	LAMBRATE	1.1
2014-02-25 17:00:00	LAMBRATE	1.0
2014-02-25 18:00:00	LAMBRATE	0.13333333333333333
2014-02-25 19:00:00	LAMBRATE	0.8333333333333334
2014-02-25 20:00:00	LAMBRATE	3.6
2014-02-25 21:00:00	LAMBRATE	5.733333333333333
2014-02-25 22:00:00	LAMBRATE	5.0
2014-02-25 23:00:00	LAMBRATE	4.233333333333333
2014-02-26 00:00:00	LAMBRATE	4.433333333333334
2014-02-26 01:00:00	LAMBRATE	2.1333333333333333
2014-02-26 02:00:00	LAMBRATE	3.0
2014-02-26 03:00:00	LAMBRATE	3.0
2014-02-26 04:00:00	LAMBRATE	3.0
2014-02-26 05:00:00	LAMBRATE	3.0
2014-02-26 06:00:00	LAMBRATE	3.033333333333333
2014-02-26 07:00:00	LAMBRATE	2.433333333333333
2014-02-26 08:00:00	LAMBRATE	3.3666666666666667
2014-02-26 09:00:00	LAMBRATE	2.7333333333333334
2014-02-26 10:00:00	LAMBRATE	3.0
2014-02-26 11:00:00	LAMBRATE	2.6666666666666665
2014-02-26 12:00:00	LAMBRATE	1.2333333333333334
2014-02-26 13:00:00	LAMBRATE	1.0
2014-02-26 14:00:00	LAMBRATE	1.0
2014-02-26 15:00:00	LAMBRATE	1.0
2014-02-26 16:00:00	LAMBRATE	1.3666666666666667
2014-02-26 17:00:00	LAMBRATE	1.0333333333333334
2014-02-26 18:00:00	LAMBRATE	0.5666666666666667
2014-02-26 19:00:00	LAMBRATE	0.3
2014-02-26 20:00:00	LAMBRATE	1.1333333333333333
2014-02-26 21:00:00	LAMBRATE	3.4
2014-02-26 22:00:00	LAMBRATE	4.3
2014-02-26 23:00:00	LAMBRATE	5.4
2014-02-27 00:00:00	LAMBRATE	4.166666666666667
2014-02-27 01:00:00	LAMBRATE	4.766666666666667
2014-02-27 02:00:00	LAMBRATE	6.5
2014-02-27 03:00:00	LAMBRATE	6.9
2014-02-27 04:00:00	LAMBRATE	6.933333333333334
2014-02-27 05:00:00	LAMBRATE	7.0
2014-02-27 06:00:00	LAMBRATE	6.166666666666667
2014-02-27 07:00:00	LAMBRATE	5.9
2014-02-27 08:00:00	LAMBRATE	3.6333333333333333
2014-02-27 09:00:00	LAMBRATE	2.1
2014-02-27 10:00:00	LAMBRATE	2.7
2014-02-27 11:00:00	LAMBRATE	3.0
2014-02-27 12:00:00	LAMBRATE	3.8333333333333335
2014-02-27 13:00:00	LAMBRATE	2.533333333333333
2014-02-27 14:00:00	LAMBRATE	1.5666666666666667
2014-02-27 15:00:00	LAMBRATE	3.566666666666667
2014-02-27 16:00:00	LAMBRATE	2.966666666666667
2014-02-27 17:00:00	LAMBRATE	1.3333333333333333
2014-02-27 18:00:00	LAMBRATE	2.7666666666666666
2014-02-27 19:00:00	LAMBRATE	2.8
2014-02-27 20:00:00	LAMBRATE	3.1333333333333333
2014-02-27 21:00:00	LAMBRATE	3.566666666666667
2014-02-27 22:00:00	LAMBRATE	3.8666666666666667
2014-02-27 23:00:00	LAMBRATE	4.666666666666667
2014-02-28 00:00:00	LAMBRATE	3.8
2014-02-28 01:00:00	LAMBRATE	2.9
2014-02-28 02:00:00	LAMBRATE	2.066666666666667
2014-02-28 03:00:00	LAMBRATE	2.0
2014-02-28 04:00:00	LAMBRATE	2.0
2014-02-28 05:00:00	LAMBRATE	2.0
2014-02-28 06:00:00	LAMBRATE	1.5666666666666667
2014-02-28 07:00:00	LAMBRATE	1.0
2014-02-28 08:00:00	LAMBRATE	0.6
2014-02-28 09:00:00	LAMBRATE	1.2
2014-02-28 10:00:00	LAMBRATE	0.5333333333333333
2014-02-28 11:00:00	LAMBRATE	0.8666666666666667
2014-02-28 12:00:00	LAMBRATE	1.0333333333333334
2014-02-28 13:00:00	LAMBRATE	0.36666666666666664
2014-02-28 14:00:00	LAMBRATE	0.36666666666666664
2014-02-28 17:00:00	LAMBRATE	0.9
2014-02-28 18:00:00	LAMBRATE	0.9666666666666667
2014-02-28 19:00:00	LAMBRATE	1.0
2014-02-28 20:00:00	LAMBRATE	2.3
2014-02-28 21:00:00	LAMBRATE	3.6
2014-02-28 22:00:00	LAMBRATE	2.966666666666667
